onset	duration	value	sample	trial_type	SNR	intelligibility	stim_file	sentence
12.639	2.222	103	12639	olsa: list: 30 / sentence: 3	-2.8	95.0	olsa/sentences/39994.wav	Ulrich malt elf weisse Dosen.
15.961	2.268	110	15961	olsa: list: 30 / sentence: 10	-2.8	95.0	olsa/sentences/18502.wav	Kerstin nahm fuenf grosse Autos.
19.422	2.196	39	19422	olsa: list: 10 / sentence: 19	-8.4	40.0	olsa/sentences/24318.wav	Tanja schenkt acht kleine Steine.
22.791	2.565	116	22791	olsa: list: 30 / sentence: 16	-2.8	95.0	olsa/sentences/90790.wav	Nina bekommt achtzehn weisse Blumen.
26.392	2.145	115	26392	olsa: list: 30 / sentence: 15	-2.8	95.0	olsa/sentences/77974.wav	Thomas gewann elf schoene Dosen.
29.597	2.097	117	29597	olsa: list: 30 / sentence: 17	-2.8	95.0	olsa/sentences/03262.wav	Peter gibt sieben teure Autos.
32.78	1.786	107	32780	olsa: list: 30 / sentence: 7	-2.8	95.0	olsa/sentences/26626.wav	Tanja hat zwei alte Messer.
35.754	2.287	101	35754	olsa: list: 30 / sentence: 1	-2.8	95.0	olsa/sentences/80338.wav	Doris bekommt acht nasse Steine.
39.053	2.039	43	39053	olsa: list: 14 / sentence: 3	-7.7	50.0	olsa/sentences/07970.wav	Peter gewann elf schoene Blumen.
42.235	2.196	59	42235	olsa: list: 14 / sentence: 19	-7.7	50.0	olsa/sentences/24318.wav	Tanja schenkt acht kleine Steine.
45.534	2.002	74	45534	olsa: list: 21 / sentence: 14	-7.0	60.0	olsa/sentences/66553.wav	Stefan hat fuenf gruene Bilder.
48.577	2.008	82	48577	olsa: list: 25 / sentence: 2	-5.4	80.0	olsa/sentences/86800.wav	Doris hat zwoelf grosse Blumen.
51.667	2.097	97	51667	olsa: list: 25 / sentence: 17	-5.4	80.0	olsa/sentences/03262.wav	Peter gibt sieben teure Autos.
54.896	2.091	24	54896	olsa: list: 10 / sentence: 4	-8.4	40.0	olsa/sentences/93692.wav	Nina gibt zwei weisse Autos.
58.056	2.05	58	58056	olsa: list: 14 / sentence: 18	-7.7	50.0	olsa/sentences/59026.wav	Wolfgang malt drei alte Messer.
61.145	1.938	80	61145	olsa: list: 21 / sentence: 20	-7.0	60.0	olsa/sentences/48835.wav	Britta nahm zwoelf nasse Sessel.
64.142	2.522	42	64142	olsa: list: 14 / sentence: 2	-7.7	50.0	olsa/sentences/29744.wav	Tanja malt achtzehn schwere Dosen.
67.766	2.05	118	67766	olsa: list: 30 / sentence: 18	-2.8	95.0	olsa/sentences/59026.wav	Wolfgang malt drei alte Messer.
70.903	2.565	56	70903	olsa: list: 14 / sentence: 16	-7.7	50.0	olsa/sentences/90790.wav	Nina bekommt achtzehn weisse Blumen.
74.643	2.145	5	74643	olsa: list: 5 / sentence: 5	-10.0	20.0	olsa/sentences/77974.wav	Thomas gewann elf schoene Dosen.
77.849	2.192	62	77849	olsa: list: 21 / sentence: 2	-7.0	60.0	olsa/sentences/90013.wav	Nina bekommt drei kleine Bilder.
81.217	1.941	71	81217	olsa: list: 21 / sentence: 11	-7.0	60.0	olsa/sentences/31601.wav	Ulrich sieht zwei grosse Tassen.
84.307	2.05	38	84307	olsa: list: 10 / sentence: 18	-8.4	40.0	olsa/sentences/59026.wav	Wolfgang malt drei alte Messer.
87.536	2.217	109	87536	olsa: list: 30 / sentence: 9	-2.8	95.0	olsa/sentences/05413.wav	Peter verleiht vier kleine Bilder.
90.881	2.565	96	90881	olsa: list: 25 / sentence: 16	-5.4	80.0	olsa/sentences/90790.wav	Nina bekommt achtzehn weisse Blumen.
94.505	2.142	93	94505	olsa: list: 25 / sentence: 13	-5.4	80.0	olsa/sentences/82487.wav	Doris kauft vier rote Schuhe.
97.851	2.441	26	97851	olsa: list: 10 / sentence: 6	-8.4	40.0	olsa/sentences/11755.wav	Kerstin sieht achtzehn gruene Sessel.
101.452	2.362	11	101452	olsa: list: 5 / sentence: 11	-10.0	20.0	olsa/sentences/61793.wav	Stefan sieht achtzehn weisse Bilder.
104.913	1.938	120	104913	olsa: list: 30 / sentence: 20	-2.8	95.0	olsa/sentences/48835.wav	Britta nahm zwoelf nasse Sessel.
107.956	2.002	34	107956	olsa: list: 10 / sentence: 14	-8.4	40.0	olsa/sentences/66553.wav	Stefan hat fuenf gruene Bilder.
111.139	2.155	67	111139	olsa: list: 21 / sentence: 7	-7.0	60.0	olsa/sentences/23448.wav	Tanja gibt vier schwere Steine.
114.368	2.097	7	114368	olsa: list: 5 / sentence: 7	-10.0	20.0	olsa/sentences/03262.wav	Peter gibt sieben teure Autos.
117.644	2.235	20	117644	olsa: list: 5 / sentence: 20	-10.0	20.0	olsa/sentences/24621.wav	Tanja schenkt zwei alte Tassen.
120.919	2.193	48	120919	olsa: list: 14 / sentence: 8	-7.7	50.0	olsa/sentences/63558.wav	Stefan gibt fuenf gruene Steine.
124.195	2.097	77	124195	olsa: list: 21 / sentence: 17	-7.0	60.0	olsa/sentences/03262.wav	Peter gibt sieben teure Autos.
127.424	2.002	94	127424	olsa: list: 25 / sentence: 14	-5.4	80.0	olsa/sentences/66553.wav	Stefan hat fuenf gruene Bilder.
130.56	2.438	106	130560	olsa: list: 30 / sentence: 6	-2.8	95.0	olsa/sentences/72141.wav	Thomas kauft neun schwere Tassen.
134.022	2.766	83	134022	olsa: list: 25 / sentence: 3	-5.4	80.0	olsa/sentences/70762.wav	Thomas bekommt achtzehn teure Autos.
137.901	2.305	64	137901	olsa: list: 21 / sentence: 4	-7.0	60.0	olsa/sentences/02737.wav	Peter kauft achtzehn nasse Schuhe.
141.247	2.206	102	141247	olsa: list: 30 / sentence: 2	-2.8	95.0	olsa/sentences/43285.wav	Britta gibt sieben rote Sessel.
144.662	2.142	33	144662	olsa: list: 10 / sentence: 13	-8.4	40.0	olsa/sentences/82487.wav	Doris kauft vier rote Schuhe.
147.914	2.196	99	147914	olsa: list: 25 / sentence: 19	-5.4	80.0	olsa/sentences/24318.wav	Tanja schenkt acht kleine Steine.
151.306	1.946	18	151306	olsa: list: 5 / sentence: 18	-10.0	20.0	olsa/sentences/76802.wav	Thomas hat zwoelf grosse Autos.
154.442	2.482	25	154442	olsa: list: 10 / sentence: 5	-8.4	40.0	olsa/sentences/54841.wav	Wolfgang schenkt zwoelf schwere Tassen.
158.089	2.578	70	158089	olsa: list: 21 / sentence: 10	-7.0	60.0	olsa/sentences/15952.wav	Kerstin verleiht elf gruene Autos.
161.69	1.832	89	161690	olsa: list: 25 / sentence: 9	-5.4	80.0	olsa/sentences/09216.wav	Peter malt sieben kleine Messer.
164.664	2.294	30	164664	olsa: list: 10 / sentence: 10	-8.4	40.0	olsa/sentences/45923.wav	Britta verleiht elf alte Bilder.
168.102	1.941	31	168102	olsa: list: 10 / sentence: 11	-8.4	40.0	olsa/sentences/31601.wav	Ulrich sieht zwei grosse Tassen.
171.215	2.392	12	171215	olsa: list: 5 / sentence: 12	-10.0	20.0	olsa/sentences/52277.wav	Wolfgang kauft sieben schoene Schuhe.
174.653	2.549	2	174653	olsa: list: 5 / sentence: 2	-10.0	20.0	olsa/sentences/15149.wav	Kerstin verleiht neun schwere Ringe.
178.417	2.145	35	178417	olsa: list: 10 / sentence: 15	-8.4	40.0	olsa/sentences/77974.wav	Thomas gewann elf schoene Dosen.
181.599	1.938	10	181599	olsa: list: 5 / sentence: 10	-10.0	20.0	olsa/sentences/48835.wav	Britta nahm zwoelf nasse Sessel.
184.712	2.292	46	184712	olsa: list: 14 / sentence: 6	-7.7	50.0	olsa/sentences/51417.wav	Wolfgang sieht vier kleine Schuhe.
188.081	2.043	50	188081	olsa: list: 14 / sentence: 10	-7.7	50.0	olsa/sentences/78835.wav	Thomas nahm zwoelf nasse Sessel.
191.263	1.938	100	191263	olsa: list: 25 / sentence: 20	-5.4	80.0	olsa/sentences/48835.wav	Britta nahm zwoelf nasse Sessel.
194.284	2.213	69	194284	olsa: list: 21 / sentence: 9	-7.0	60.0	olsa/sentences/89364.wav	Doris malt acht teure Dosen.
197.699	2.052	16	197699	olsa: list: 5 / sentence: 16	-10.0	20.0	olsa/sentences/00456.wav	Peter bekommt vier gruene Messer.
200.788	2.549	92	200788	olsa: list: 25 / sentence: 12	-5.4	80.0	olsa/sentences/15149.wav	Kerstin verleiht neun schwere Ringe.
204.528	2.145	55	204528	olsa: list: 14 / sentence: 15	-7.7	50.0	olsa/sentences/77974.wav	Thomas gewann elf schoene Dosen.
207.711	2.002	4	207711	olsa: list: 5 / sentence: 4	-10.0	20.0	olsa/sentences/66553.wav	Stefan hat fuenf gruene Bilder.
210.871	2.077	61	210871	olsa: list: 21 / sentence: 1	-7.0	60.0	olsa/sentences/37886.wav	Ulrich gewann zwoelf rote Messer.
214.146	2.132	14	214146	olsa: list: 5 / sentence: 14	-10.0	20.0	olsa/sentences/33980.wav	Ulrich gibt elf rote Blumen.
217.492	2.565	76	217492	olsa: list: 21 / sentence: 16	-7.0	60.0	olsa/sentences/90790.wav	Nina bekommt achtzehn weisse Blumen.
221.209	2.193	84	221209	olsa: list: 25 / sentence: 4	-5.4	80.0	olsa/sentences/51437.wav	Wolfgang sieht vier nasse Schuhe.
224.507	2.287	15	224507	olsa: list: 5 / sentence: 15	-10.0	20.0	olsa/sentences/95569.wav	Nina verleiht fuenf teure Ringe.
227.829	2.162	19	227829	olsa: list: 5 / sentence: 19	-10.0	20.0	olsa/sentences/18314.wav	Kerstin nahm acht kleine Dosen.
231.035	2.097	57	231035	olsa: list: 14 / sentence: 17	-7.7	50.0	olsa/sentences/03262.wav	Peter gibt sieben teure Autos.
234.218	2.549	32	234218	olsa: list: 10 / sentence: 12	-8.4	40.0	olsa/sentences/15149.wav	Kerstin verleiht neun schwere Ringe.
237.865	2.108	27	237865	olsa: list: 10 / sentence: 7	-8.4	40.0	olsa/sentences/08168.wav	Peter nahm neun teure Steine.
241.002	2.142	3	241002	olsa: list: 5 / sentence: 3	-10.0	20.0	olsa/sentences/82487.wav	Doris kauft vier rote Schuhe.
244.3	2.411	47	244300	olsa: list: 14 / sentence: 7	-7.7	50.0	olsa/sentences/10681.wav	Kerstin bekommt zwei rote Tassen.
247.808	2.05	8	247808	olsa: list: 5 / sentence: 8	-10.0	20.0	olsa/sentences/59026.wav	Wolfgang malt drei alte Messer.
250.921	2.023	68	250921	olsa: list: 21 / sentence: 8	-7.0	60.0	olsa/sentences/68271.wav	Stefan nahm sieben schoene Tassen.
253.988	2.002	54	253988	olsa: list: 14 / sentence: 14	-7.7	50.0	olsa/sentences/66553.wav	Stefan hat fuenf gruene Bilder.
257.008	2.114	86	257008	olsa: list: 25 / sentence: 6	-5.4	80.0	olsa/sentences/34994.wav	Ulrich schenkt elf weisse Dosen.
260.214	2.196	9	260214	olsa: list: 5 / sentence: 9	-10.0	20.0	olsa/sentences/24318.wav	Tanja schenkt acht kleine Steine.
263.559	2.565	36	263559	olsa: list: 10 / sentence: 16	-8.4	40.0	olsa/sentences/90790.wav	Nina bekommt achtzehn weisse Blumen.
267.299	1.97	65	267299	olsa: list: 21 / sentence: 5	-7.0	60.0	olsa/sentences/76600.wav	Thomas hat zwei grosse Blumen.
270.459	1.846	63	270459	olsa: list: 21 / sentence: 3	-7.0	60.0	olsa/sentences/44529.wav	Britta schenkt fuenf alte Ringe.
273.363	2.549	72	273363	olsa: list: 21 / sentence: 12	-7.0	60.0	olsa/sentences/15149.wav	Kerstin verleiht neun schwere Ringe.
277.01	2.118	13	277010	olsa: list: 5 / sentence: 13	-10.0	20.0	olsa/sentences/89135.wav	Doris malt neun nasse Sessel.
280.285	2.22	45	280285	olsa: list: 14 / sentence: 5	-7.7	50.0	olsa/sentences/82009.wav	Doris kauft drei grosse Ringe.
283.654	2.32	66	283654	olsa: list: 21 / sentence: 6	-7.0	60.0	olsa/sentences/51195.wav	Wolfgang sieht neun weisse Sessel.
287.162	1.804	44	287162	olsa: list: 14 / sentence: 4	-7.7	50.0	olsa/sentences/46393.wav	Britta hat acht weisse Bilder.
290.136	2.131	21	290136	olsa: list: 10 / sentence: 1	-8.4	40.0	olsa/sentences/69009.wav	Stefan malt drei grosse Ringe.
293.458	2.532	41	293458	olsa: list: 14 / sentence: 1	-7.7	50.0	olsa/sentences/95162.wav	Nina verleiht neun teure Autos.
297.175	2.05	98	297175	olsa: list: 25 / sentence: 18	-5.4	80.0	olsa/sentences/59026.wav	Wolfgang malt drei alte Messer.
300.311	1.941	111	300311	olsa: list: 30 / sentence: 11	-2.8	95.0	olsa/sentences/31601.wav	Ulrich sieht zwei grosse Tassen.
303.424	1.987	29	303424	olsa: list: 10 / sentence: 9	-8.4	40.0	olsa/sentences/36514.wav	Ulrich hat fuenf kleine Dosen.
306.63	1.938	60	306630	olsa: list: 14 / sentence: 20	-7.7	50.0	olsa/sentences/48835.wav	Britta nahm zwoelf nasse Sessel.
309.766	2.142	53	309766	olsa: list: 14 / sentence: 13	-7.7	50.0	olsa/sentences/82487.wav	Doris kauft vier rote Schuhe.
313.111	2.105	88	313111	olsa: list: 25 / sentence: 8	-5.4	80.0	olsa/sentences/92629.wav	Nina kauft zwei alte Ringe.
316.294	2.137	81	316294	olsa: list: 25 / sentence: 1	-5.4	80.0	olsa/sentences/23081.wav	Tanja gibt drei rote Tassen.
319.569	2.549	112	319569	olsa: list: 30 / sentence: 12	-2.8	95.0	olsa/sentences/15149.wav	Kerstin verleiht neun schwere Ringe.
323.24	2.142	113	323240	olsa: list: 30 / sentence: 13	-2.8	95.0	olsa/sentences/82487.wav	Doris kauft vier rote Schuhe.
326.399	1.938	40	326399	olsa: list: 10 / sentence: 20	-8.4	40.0	olsa/sentences/48835.wav	Britta nahm zwoelf nasse Sessel.
329.489	2.385	105	329489	olsa: list: 30 / sentence: 5	-2.8	95.0	olsa/sentences/51779.wav	Wolfgang sieht achtzehn schoene Ringe.
332.974	2.29	87	332974	olsa: list: 25 / sentence: 7	-5.4	80.0	olsa/sentences/18348.wav	Kerstin nahm acht schwere Steine.
336.366	2.196	119	336366	olsa: list: 30 / sentence: 19	-2.8	95.0	olsa/sentences/24318.wav	Tanja schenkt acht kleine Steine.
339.781	2.081	108	339781	olsa: list: 30 / sentence: 8	-2.8	95.0	olsa/sentences/94067.wav	Nina schenkt drei teure Schuhe.
342.963	2.396	104	342963	olsa: list: 30 / sentence: 4	-2.8	95.0	olsa/sentences/67850.wav	Stefan gewann zwoelf gruene Blumen.
346.471	1.941	91	346471	olsa: list: 25 / sentence: 11	-5.4	80.0	olsa/sentences/31601.wav	Ulrich sieht zwei grosse Tassen.
349.515	2.085	23	349515	olsa: list: 10 / sentence: 3	-8.4	40.0	olsa/sentences/22336.wav	Tanja kauft acht nasse Messer.
352.674	2.015	90	352674	olsa: list: 25 / sentence: 10	-5.4	80.0	olsa/sentences/47173.wav	Britta gewann neun schoene Bilder.
355.717	2.031	17	355717	olsa: list: 5 / sentence: 17	-10.0	20.0	olsa/sentences/47048.wav	Britta gewann drei schwere Steine.
358.807	2.549	52	358807	olsa: list: 14 / sentence: 12	-7.7	50.0	olsa/sentences/15149.wav	Kerstin verleiht neun schwere Ringe.
362.408	2.427	85	362408	olsa: list: 25 / sentence: 5	-5.4	80.0	olsa/sentences/65555.wav	Stefan verleiht fuenf gruene Sessel.
365.869	2.145	95	365869	olsa: list: 25 / sentence: 15	-5.4	80.0	olsa/sentences/77974.wav	Thomas gewann elf schoene Dosen.
369.075	2.097	37	369075	olsa: list: 10 / sentence: 17	-8.4	40.0	olsa/sentences/03262.wav	Peter gibt sieben teure Autos.
372.374	1.941	51	372374	olsa: list: 14 / sentence: 11	-7.7	50.0	olsa/sentences/31601.wav	Ulrich sieht zwei grosse Tassen.
375.441	1.883	49	375441	olsa: list: 14 / sentence: 9	-7.7	50.0	olsa/sentences/34226.wav	Ulrich schenkt sieben alte Messer.
378.414	2.196	79	378414	olsa: list: 21 / sentence: 19	-7.0	60.0	olsa/sentences/24318.wav	Tanja schenkt acht kleine Steine.
381.806	2.565	6	381806	olsa: list: 5 / sentence: 6	-10.0	20.0	olsa/sentences/90790.wav	Nina bekommt achtzehn weisse Blumen.
385.546	1.941	1	385546	olsa: list: 5 / sentence: 1	-10.0	20.0	olsa/sentences/31601.wav	Ulrich sieht zwei grosse Tassen.
388.613	2.26	22	388613	olsa: list: 10 / sentence: 2	-8.4	40.0	olsa/sentences/70287.wav	Thomas bekommt sieben rote Schuhe.
391.958	2.411	28	391958	olsa: list: 10 / sentence: 8	-8.4	40.0	olsa/sentences/87470.wav	Doris gewann vier schoene Blumen.
395.396	2.002	114	395396	olsa: list: 30 / sentence: 14	-2.8	95.0	olsa/sentences/66553.wav	Stefan hat fuenf gruene Bilder.
398.416	2.05	78	398416	olsa: list: 21 / sentence: 18	-7.0	60.0	olsa/sentences/59026.wav	Wolfgang malt drei alte Messer.
401.622	2.145	75	401622	olsa: list: 21 / sentence: 15	-7.0	60.0	olsa/sentences/77974.wav	Thomas gewann elf schoene Dosen.
404.898	2.142	73	404898	olsa: list: 21 / sentence: 13	-7.0	60.0	olsa/sentences/82487.wav	Doris kauft vier rote Schuhe.
